tokenId,ogRank,blockHeightMinted,blockTimestampMinted,owner
6703,1214,,,
6704,882,17149631,1682745551,0x58c0a97a25c5d172a2b174159b625cf94f185900
6705,4927,,,
6706,6294,,,
6707,2520,,,
6708,3717,17560227,1687741511,0xf1aa941d56041d47a9a18e99609a047707fe96c7
6709,2049,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
6710,1027,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
6711,6080,,,
6712,8700,,,
6713,5050,,,
6714,8572,,,
6715,8362,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
6716,4273,,,
6717,7111,,,
6718,6444,17140109,1682630015,0xd20f5ff0af177de3501aff487ecbae7a5826bdc1
6719,4440,,,
6720,1184,,,
6721,3653,,,
6722,6337,17139985,1682628503,0x1764cbde26adb1b0f50d7710f9cf1848deba9e6d
6723,5970,,,
6724,3835,,,
6725,3625,,,
6726,7105,17109268,1682256011,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
6727,8183,,,
6728,12,,,
6729,1377,,,
6730,1102,18689266,1701405935,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
6731,3529,,,
6732,2957,17139359,1682620859,0x01edba93cee48ab5195696edcc2a6993e7addcb3
6733,424,17157155,1682837015,0x36eee7d790a5b9e8811fb0c570c883997069df49
6734,6024,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6735,5272,,,
6736,4361,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6737,8762,17140082,1682629691,0xe8fff56ebc79a8a66d2295750e7ec9991410c502
6738,8366,,,
6739,5490,,,
6740,142,,,
6741,3293,,,
6742,4635,,,
6743,594,,,
6744,3962,,,
6745,1673,,,
6746,1411,,,
6747,5454,,,
6748,5410,,,
6749,766,,,
6750,581,,,
6751,970,,,
6752,6721,,,
6753,3748,,,
6754,8070,,,
6755,7009,,,
6756,2476,,,
6757,5319,,,
6758,2786,,,
6759,4207,,,
6760,4740,,,
6761,580,,,
6762,8074,,,
6763,6757,,,
6764,4768,,,
6765,4230,,,
6766,7737,,,
6767,1954,,,
6768,3247,,,
6769,8673,,,
6770,4276,,,
6771,6659,,,
6772,3658,,,
6773,3497,,,
6774,5381,,,
6775,5175,17838289,1691111867,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6776,1754,,,
6777,7315,,,
6778,498,,,
6779,7555,,,
6780,7148,,,
6781,4995,,,
6782,6110,17356197,1685260835,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
6783,4667,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
6784,8374,,,
6785,5891,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6786,8012,,,
6787,8377,,,
6788,8598,,,
6789,6811,,,
6790,5994,,,
6791,872,,,
6793,4037,,,
6792,1879,,,
6794,4414,,,
6795,3945,,,
6796,497,,,
6797,375,,,
6798,7770,,,
6799,8077,,,
6800,7804,,,
6801,3957,,,
6803,2399,,,
6802,6855,17340864,1685074847,0x58c0a97a25c5d172a2b174159b625cf94f185900
6804,664,,,
6805,2536,,,
6806,6174,17695930,1689389147,0xd3d071cdad3a0dd39c0a8279961b4ed03a9ef975
6807,5971,,,
6808,7402,,,
6809,6314,,,
6810,4889,,,
6811,8065,,,
6812,4423,,,
6813,4369,,,
6814,8479,,,
6815,6570,17140814,1682638607,0x69b384d61d477d93624a2e90aab2dd1bc22b9698
6816,1024,,,
6817,8856,,,
6818,1266,,,
6820,7942,,,
6819,2931,,,
6821,7857,,,
6822,8610,,,
6823,5922,,,
6824,5579,,,
6825,7874,,,
6827,4990,,,
6826,4415,,,
6828,4729,17682007,1689219911,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
6829,3300,,,
6831,6608,,,
6830,4669,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
6832,7502,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
6834,1550,,,
6833,7780,,,
6835,217,,,
6836,3452,,,
6837,3221,,,
6838,1245,,,
6839,3104,,,
6840,5856,,,
6841,5479,,,
6842,7643,,,
6843,2731,,,
6844,1387,,,
6845,6727,,,
6846,5242,18332883,1697096183,0x44eca60441d3970d8d60ec3239e6d6fcb8b45a3c
6847,2312,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
6848,3267,,,
6849,3681,,,
6850,6449,,,
6851,1959,,,
6852,5517,,,
6853,612,,,
6854,8622,,,
6855,5139,,,
6856,822,,,
6857,3133,,,
6858,6062,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
6859,6388,,,
6860,370,,,
6861,5933,,,
6862,3170,,,
6863,7374,,,
6864,2043,,,
6865,8635,,,
6866,6060,,,
6869,2107,,,
6867,5343,,,
6868,7735,,,
6870,2459,,,
6871,1481,,,
6872,6994,,,
6873,7855,,,
6874,8857,17139769,1682625875,0x49cd0640bb99e2e410a64e943a65e0091646b7d2
6875,2317,,,
6876,416,,,
6877,701,,,
6878,1882,,,
6879,7631,,,
6880,7348,,,
6881,5862,,,
6882,3161,,,
6883,2882,,,
6884,1844,,,
6885,5948,,,
6886,1876,,,
6887,3434,,,
6888,35,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
6889,5829,17482136,1686793811,0x2c9116cac12535a5f121b65238465c891bad99c3
6890,5354,,,
6891,1147,,,
6892,8668,,,
6893,2838,17125888,1682457407,0x1975638d2dfdeee04d11adf6350187af9996dc7c
6894,3759,17104638,1682199839,0xb83bd30e217642a963d93881d5c09b09800c0f67
6895,2834,,,
6896,5601,17143324,1682669123,0x6dec9fb44a7f49fec0fe442d9cb68ac502960e94
6897,4811,,,
6898,1676,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
6899,6083,,,
6900,1783,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6901,3796,,,
6902,3272,,,
6903,5773,,,
6904,3526,,,
6905,2460,,,
6906,2254,,,
6907,7117,,,
6908,2217,,,
6909,5156,,,
6910,635,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
6911,2862,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
6912,1370,,,
6913,3722,,,
6914,3700,,,
6915,2694,17543838,1687542299,0x5ba18858cc31b6dabae0fca189aedb660b31138d
6916,4792,,,
6917,6825,18287263,1696544615,0x798de19f395f4665642a47056f4c086df8dcebe8
6918,3495,,,
6919,5509,,,
6920,1617,18675207,1701236003,0xd4ca157d6ee33a5d0eb811535577cc716b876304
6921,8776,,,
6922,3997,,,
6923,796,,,
6924,6662,,,
6925,4373,,,
6926,7004,,,
6927,8454,,,
6928,7577,,,
6929,248,18603741,1700371331,0xf11ce547ff948a03570b20eac4a4d7b648693324
6930,212,17146357,1682705879,0x9baf7c87825e382408a5c17d36af48d3c8a4756b
6931,6383,,,
6932,2935,,,
6933,1908,,,
6934,8224,,,
6935,302,,,
6936,2869,,,
6937,5876,,,
6938,4627,,,
6939,8736,,,
6940,4320,,,
6941,2385,,,
6942,281,,,
6943,6136,,,
6944,8659,,,
6945,1345,,,
6946,731,,,
6947,7858,,,
6948,8672,,,
6949,8247,,,
6950,4146,,,
6951,1736,19266423,1708401935,0xf4c3069b42888e679ceae20ec88c497e61d27668
6952,8663,,,
6953,1551,,,
6954,7688,,,
6955,1824,,,
6956,2184,,,
6957,7239,,,
6958,8321,,,
6959,4982,,,
6960,3728,,,
6961,520,,,
6962,7904,,,
6963,1491,,,
6964,2727,,,
6965,3378,,,
6967,4600,,,
6966,8222,,,
6968,1660,,,
6969,5177,,,
6970,249,,,
6971,5087,,,
6972,8105,17518486,1687234715,0x36eee7d790a5b9e8811fb0c570c883997069df49
6974,8214,,,
6973,1232,,,
6975,4511,,,
6976,339,,,
6977,2050,,,
6978,2702,,,
6979,2718,,,
6980,4323,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
6981,1585,,,
6982,8792,,,
6983,1963,17139985,1682628503,0x1764cbde26adb1b0f50d7710f9cf1848deba9e6d
6984,646,,,
6986,3384,,,
6985,4095,,,
6987,481,,,
6988,8421,,,
6989,8303,,,
6990,6891,,,
6991,5033,,,
6992,569,,,
6993,3399,,,
6994,8399,,,
6995,1462,17139359,1682620859,0x36eee7d790a5b9e8811fb0c570c883997069df49
6996,499,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
6997,354,,,
6998,4647,,,
6999,8265,,,
7000,6464,,,
7001,2079,,,
7002,25,,,
7003,1157,,,
7004,3789,,,
7005,2110,,,
7006,4203,,,
7007,6113,17560227,1687741511,0xf1aa941d56041d47a9a18e99609a047707fe96c7
7008,2912,,,
7009,4941,,,
7010,3678,,,
7011,1924,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7012,5806,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7014,2501,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7013,985,,,
7015,1244,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7016,8732,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7017,8755,,,
7018,3279,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7019,1269,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7020,6731,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7021,3761,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7022,8417,,,
7023,1435,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7024,1120,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7025,245,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7026,5110,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7027,2314,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7028,7208,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7029,986,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7030,7077,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7031,7861,,,
7032,6438,,,
7033,2721,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
7034,297,18760756,1702271039,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7035,6205,,,
7036,8148,,,
7037,286,,,
7038,34,,,
7039,8496,,,
7040,391,,,
7041,3289,,,
7042,1821,,,
7043,1692,,,
7044,3473,,,
7045,2483,,,
7046,4723,,,
7047,2555,18166781,1695088007,0xacca520ca226b3c2647b8adc9190e21169cbd7d3
7048,4726,,,
7049,59,,,
7050,2337,,,
7051,7665,,,
7052,4759,,,
7053,206,17673673,1689118607,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7054,8005,,,
7055,8624,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7056,7123,17674943,1689133991,0xfb203c2e544d1d2d889900883b4bd538bc914357
7057,6644,,,
7058,173,,,
7059,4436,,,
7060,5825,,,
7061,905,,,
7062,2126,,,
7063,7816,,,
7064,7821,,,
7065,4023,,,
7066,3207,,,
7067,8444,,,
7068,967,,,
7069,6915,,,
7070,2446,,,
7071,6556,,,
7072,8020,,,
7073,4630,,,
7074,7252,18539245,1699591547,0x8b5e18b1a4bff36085604e94c9bde2054c62d026
7075,400,,,
7076,2064,,,
7077,2260,,,
7078,5060,,,
7079,2356,,,
7080,5102,,,
7081,5256,18018938,1693295867,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
7082,3683,,,
7083,2832,17517140,1687218371,0xb7c96ee0108b4724dad366817499812e24726611
7084,2212,,,
7085,1915,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7086,1710,,,
7087,818,,,
7089,7518,,,
7090,294,,,
7088,550,,,
7091,6829,,,
7092,2504,,,
7093,1262,,,
7094,124,,,
7095,7287,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7096,2617,,,
7097,5163,,,
7098,4050,,,
7099,6641,,,
7100,6479,,,
7101,2833,,,
7102,4776,,,
7103,6144,,,
7104,1457,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7105,718,,,
7106,906,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7107,1153,,,
7108,3395,,,
7109,4269,,,
7110,6442,,,
7111,5880,17104638,1682199839,0xb83bd30e217642a963d93881d5c09b09800c0f67
7112,8041,,,
7113,147,,,
7114,4909,,,
7115,750,,,
7116,8268,,,
7117,397,,,
7118,7267,,,
7119,3743,,,
7120,4616,,,
7121,2316,,,
7122,5324,17155748,1682819903,0x34a978beab5b673c1e4d193f6b42d2c48ba2ba8b
7123,4418,17140971,1682640515,0x4e130fd5d3b92dca63fc054a3007678a236a64cd
7124,6196,,,
7125,852,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7126,6744,17652317,1688859071,0xe494d61977561d6be41590fbf940091bae6d392e
7127,7311,,,
7128,2999,,,
7129,4300,,,
7130,2042,,,
7131,153,,,
7132,7929,,,
7133,4335,,,
7134,1856,,,
7135,7727,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7136,5722,,,
7137,921,,,
7138,5327,,,
7139,7370,,,
7140,8692,,,
7141,5169,,,
7142,8277,,,
7143,2697,,,
7144,3111,,,
7145,3522,,,
7146,8726,,,
7147,7965,,,
7148,4873,17560227,1687741511,0xf1aa941d56041d47a9a18e99609a047707fe96c7
7149,4260,,,
7150,2211,,,
7151,8275,,,
7152,5335,,,
7153,3949,17243504,1683886871,0x6353cc3c3898bab604bba392c77a66ebe0e92fa5
7154,4976,,,
7155,4079,,,
7156,473,,,
7157,3442,,,
7158,7501,,,
7159,2856,,,
7160,3082,17142771,1682662391,0x8ae871e595d477d9fad8b6b5f074af03a0d4b48a
7161,3689,,,
7162,3369,,,
7163,4284,,,
7164,4235,,,
7165,5944,,,
7166,8458,18103882,1694323619,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7167,6175,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7168,4642,,,
7169,6932,,,
7170,8112,,,
7171,1994,,,
7172,615,,,
7173,1584,,,
7174,6300,,,
7175,6650,,,
7176,5540,,,
7177,7773,,,
7178,4479,,,
7179,1090,,,
7180,2729,17243504,1683886871,0x6353cc3c3898bab604bba392c77a66ebe0e92fa5
7181,2367,,,
7182,2406,,,
7183,3308,,,
7184,1496,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7185,4698,,,
7186,6515,,,
7187,7692,,,
7188,4156,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7189,1383,19698195,1713635087,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7190,3766,,,
7191,744,,,
7192,2796,18907761,1704053567,0x36eee7d790a5b9e8811fb0c570c883997069df49
7193,5046,,,
7194,4577,,,
7195,5696,,,
7196,2782,,,
7197,3865,17122678,1682418443,0x327e2a0d83dcd4cbad89b35cf9f768eec81687a8
7198,3794,18403183,1697945627,0x926b3d94f49535673be21fc8ed304dbaf3f54bb3
7199,285,,,
7200,6121,,,
7201,7447,,,
7202,3747,,,
7203,4596,,,
7204,8488,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7205,4142,,,
7206,1995,17948188,1692440447,0xfae9757f7b8c17aa9f83016569fabcddad0e0e86
7207,7516,,,
7208,2764,,,
7209,5258,,,
7210,2568,,,
7211,4706,,,
7212,6689,,,
7213,6560,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7214,4111,,,
7215,2458,18416405,1698105587,0x80a63a6d1177dd5e9a73be72a5a08d1cae838d0f
7216,7809,,,
7217,3277,,,
7218,4954,,,
7219,444,17310716,1684708391,0x36eee7d790a5b9e8811fb0c570c883997069df49
7220,3574,18679978,1701293639,0x2d5cb006177ef6836c7cc73ce18e9bb0542cbbe3
7221,4576,,,
7222,196,,,
7223,3753,,,
7224,7246,,,
7225,8608,,,
7226,1702,,,
7227,8408,,,
7228,8001,17186272,1683190775,0x54dfbfb3fe5cf7f459a116378a0e635fe45769ae
7229,8299,,,
7231,2117,,,
7230,4331,,,
7232,2054,,,
7233,8351,,,
7234,7506,,,
7235,914,18147474,1694852255,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
7236,7530,,,
7237,1631,17142771,1682662391,0x8ae871e595d477d9fad8b6b5f074af03a0d4b48a
7238,6077,,,
7239,7426,,,
7240,888,,,
7241,2910,,,
7242,7919,,,
7243,4620,,,
7244,7493,,,
7245,207,,,
7246,7983,,,
7247,6791,,,
7248,2146,17149938,1682749247,0x36eee7d790a5b9e8811fb0c570c883997069df49
7249,2389,,,
7250,8775,,,
7251,3229,,,
7252,7897,,,
7253,6761,,,
7254,406,,,
7255,6333,,,
7256,4179,,,
7257,253,,,
7258,8319,18238923,1695960827,0x48a19c6b158491325e84c8837ed8ba95a0403c13
7259,6953,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7260,4371,17397405,1685761919,0xab5f92c55ecd61584166fdbd8e15ad11cd0422bb
7261,6358,,,
7262,7847,,,
7263,3906,,,
7264,5395,,,
7265,5690,,,
7266,8237,,,
7267,2499,,,
7268,226,,,
7269,2706,,,
7270,7080,,,
7271,1122,17251025,1683980543,0xcd82ce4b6715dee331aa5fefd6226cbbcc21e4ec
7272,6373,,,
7273,3250,,,
7274,4137,,,
7275,2388,,,
7276,4064,,,
7277,7145,,,
7278,4829,,,
7279,6939,,,
7280,7131,,,
7281,7025,17149631,1682745551,0x0000000000000000000000000000000000000000
7282,5312,,,
7283,8134,,,
7284,1398,,,
7285,2527,18944837,1704503555,0xd4ca157d6ee33a5d0eb811535577cc716b876304
7286,7242,,,
7287,1806,,,
7288,3176,,,
7289,5332,,,
7290,1677,,,
7291,484,,,
7292,8842,,,
7293,3966,,,
7294,2058,18915316,1704145235,0x55611b747af18e27ba99c251377912fcd96ea656
7295,7214,,,
7296,7177,,,
7297,3638,19094471,1706316791,0xc3e0636c20f1d03cb2dc7a968996619a43d7b976
7298,4660,,,
7299,4024,,,
7300,6287,,,
7301,7648,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
7302,102,,,
7303,199,,,
7304,8438,,,
7306,204,,,
7305,5966,18541506,1699618811,0xe494d61977561d6be41590fbf940091bae6d392e
7307,8287,,,
7308,3644,,,
7309,3805,,,
7310,6241,,,
7311,8871,,,
7312,2628,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7313,19,,,
7314,6751,,,
7315,8286,,,
7316,5045,,,
7317,5957,,,
7318,2929,,,
7319,3814,,,
7320,7827,,,
7321,5822,,,
7322,8796,,,
7323,6207,,,
7324,1404,,,
7325,2090,,,
7326,638,,,
7327,7826,,,
7328,2127,,,
7329,1642,,,
7330,6782,,,
7331,1095,,,
7332,4532,,,
7334,6079,,,
7333,8568,,,
7335,2911,,,
7336,7159,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7337,7285,,,
7338,6163,,,
7339,833,,,
7340,1634,17125888,1682457407,0x1975638d2dfdeee04d11adf6350187af9996dc7c
7341,3190,,,
7342,3491,,,
7343,2004,,,
7344,7171,,,
7345,5985,,,
7346,6968,,,
7347,5689,,,
7348,4672,,,
7349,5406,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7350,6451,,,
7351,3562,,,
7352,7918,,,
7353,1563,,,
7354,7961,,,
7355,6292,,,
7356,7322,,,
7357,5207,,,
7358,521,18904881,1704018671,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7359,2039,,,
7360,4182,,,
7361,6985,,,
7362,5686,,,
7363,713,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7364,8215,,,
7365,1622,,,
7366,7754,,,
7367,5011,,,
7368,1202,,,
7369,6495,,,
7370,4200,,,
7371,4880,,,
7372,5344,,,
7373,2538,,,
7374,5299,,,
7375,4840,,,
7376,623,,,
7377,5052,,,
7378,1577,,,
7379,7450,,,
7380,282,17140059,1682629403,0xc57334c60bc77fe925745c44bece94d46dbfaa33
7381,775,,,
7382,2789,,,
7383,4283,17139852,1682626871,0xb83bd30e217642a963d93881d5c09b09800c0f67
7384,3470,,,
7385,263,,,
7386,2178,,,
7387,457,,,
7388,2849,,,
7389,2292,17157155,1682837015,0x36eee7d790a5b9e8811fb0c570c883997069df49
7390,7329,,,
7391,3837,,,
7392,8807,,,
7393,6140,,,
7394,5537,,,
7395,2602,,,
7396,3356,,,
7397,313,,,
7398,2750,,,
7399,8543,,,
7400,5591,,,
7401,6613,,,
7402,6414,,,
7403,2971,,,
7404,8361,,,
7405,2581,,,
7406,5225,17149631,1682745551,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7407,2928,,,
7408,3343,,,
7409,4533,,,
7410,8685,18287263,1696544615,0x798de19f395f4665642a47056f4c086df8dcebe8
7411,4088,,,
7412,1482,,,
7413,4603,17845920,1691204075,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7414,5597,,,
7415,169,,,
7416,7066,,,
7417,5500,17157155,1682837015,0x36eee7d790a5b9e8811fb0c570c883997069df49
7418,2913,,,
7419,3712,17152644,1682782127,0x2c0e94b4951e084832b966ec5280924bcb4ace48
7420,221,,,
7421,1403,,,
7422,4644,,,
7423,6458,,,
7424,4625,19587850,1712299607,0xa4ed12010fc4d1da8f0dbf15d80964158b3b2758
7425,222,,,
7426,1050,,,
7427,6581,,,
7428,5786,,,
7429,8752,,,
7430,4530,,,
7431,6268,,,
7432,2209,,,
7433,8146,,,
7434,3985,,,
7435,7583,,,
7436,5146,,,
7437,8834,,,
7438,500,,,
7439,2749,,,
7441,948,,,
7442,7521,,,
7440,2280,,,
7443,582,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7444,174,18494350,1699048571,0x44e5cc68b6f3a620a817e3a90a90bcbf7c4fd2b9
7445,6756,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7446,1169,,,
7447,6980,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7448,802,,,
7449,5929,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7450,3593,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7451,3723,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7452,1441,17284201,1684385759,0xfae9757f7b8c17aa9f83016569fabcddad0e0e86
7453,6588,,,
7454,3388,,,
7455,3781,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7456,3608,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7457,3609,18681149,1701307775,0xb104371d5a2680fb0d47ea9a3aa2348392454186
7458,4690,,,
7459,4736,,,
7460,7769,,,
7461,7421,,,
7462,2502,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7463,4588,,,
7464,7054,,,
7465,145,,,
7466,5956,,,
7467,379,,,
7469,6697,,,
7471,2006,,,
7468,1041,17139630,1682624195,0xe494d61977561d6be41590fbf940091bae6d392e
7470,2603,,,
7472,2547,,,
7473,2508,17152644,1682782127,0x2c0e94b4951e084832b966ec5280924bcb4ace48
7474,3577,,,
7475,983,,,
7476,2548,,,
7478,8429,18040074,1693551647,0x6c6cd01ebbd02254c5db5263797e366511992d29
7477,3981,18238923,1695960827,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7479,6566,,,
7480,568,,,
7481,8330,,,
7482,7440,,,
7484,6945,,,
7483,7467,,,
7485,6660,,,
7486,620,,,
7487,8046,18365173,1697486279,0xdda440887acc614cf188d85f704f8bee8c68460c
7488,3555,,,
7489,268,,,
7490,4282,,,
7491,2758,,,
7492,3628,17122678,1682418443,0x327e2a0d83dcd4cbad89b35cf9f768eec81687a8
7493,5744,,,
7494,5436,,,
7495,6377,17139004,1682616575,0x0ac28e7f11cd5106a8b2606dd916ee652fb49f83
7496,3549,,,
7497,4016,17157155,1682837015,0x36eee7d790a5b9e8811fb0c570c883997069df49
7498,5776,,,
7499,2221,17333408,1684984271,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7500,6951,,,
7501,1547,,,
7502,2216,,,
7503,6146,,,
7504,7849,,,
7505,7937,,,
7506,1616,,,
7507,2192,,,
7508,1287,,,
7509,6821,,,
7510,3265,,,
7511,5219,,,
7512,2181,,,
7513,1935,,,
7514,3873,,,
7515,6439,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7516,4259,,,
7517,7399,,,
7518,7129,,,
7519,558,,,
7520,2222,,,
7521,3390,,,
7522,8190,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7523,2162,,,
7524,3159,,,
7525,2318,,,
7526,1413,17497132,1686975887,0x853449d9b462c31bb475e845c338eb15d3dbe1bf
7527,5241,,,
7528,4412,,,
7529,546,,,
7530,5960,,,
7531,1526,19549216,1711831475,0x36eee7d790a5b9e8811fb0c570c883997069df49
7532,4116,,,
7533,3444,,,
7534,7265,,,
7535,7565,,,
7536,4891,,,
7537,2436,,,
7538,8240,,,
7539,6045,,,
7540,2572,,,
7541,2991,,,
7542,6805,17104638,1682199839,0xb83bd30e217642a963d93881d5c09b09800c0f67
7543,4246,,,
7544,930,,,
7545,2836,17139944,1682627999,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7546,4947,,,
7547,6573,,,
7548,8052,,,
7549,82,,,
7550,2590,,,
7551,8342,,,
7552,1407,17140059,1682629403,0xc57334c60bc77fe925745c44bece94d46dbfaa33
7553,2652,,,
7554,7707,,,
7555,8461,,,
7556,3455,,,
7557,3219,,,
7558,462,17124520,1682440775,0xf5ac9490bb007d99edf3044985e2a993e833844b
7559,6331,17139643,1682624351,0x973ee618bfd3fb0e49c8a1a0ca2e2e6aeb930af3
7560,3228,,,
7562,798,,,
7563,6922,,,
7561,7712,,,
7564,407,17139297,1682620115,0x32aa0c9257b3d419ddde7652e5627bd42c39fb2b
7565,5761,,,
7566,3632,,,
7567,7142,,,
7568,5303,,,
7569,6649,,,
7570,2632,,,
7571,65,,,
7573,3299,,,
7572,4493,,,
7574,5266,,,
7575,261,,,
7576,8128,,,
7577,7812,,,
7578,6857,,,
7579,7624,,,
7580,6385,,,
7581,8804,,,
7582,1850,,,
7583,295,,,
7584,1255,,,
7585,3093,,,
7586,6415,,,
7587,5166,17149631,1682745551,0x19b5707b7b0d46bd928ceaedf3fc5853f644d473
7588,7962,17139934,1682627879,0x62ae623146c469e8f5c9282dd7fe96e1bfb29580
7589,4602,17149631,1682745551,0xe17d0ac3f7c498924d4920bf279c01536686e014
7590,8107,,,
7591,6572,18909692,1704076931,0x3d8a5a0ca36d14e67b3e2b63e79a28423fcf9d2a
7592,1363,,,
7593,6799,17659447,1688945711,0xe494d61977561d6be41590fbf940091bae6d392e
7594,7196,,,
7595,1878,,,
7596,4619,,,
7597,2790,,,
7598,3202,,,
7599,2227,,,
7600,6634,,,
7601,8676,,,
7602,7294,,,
7603,1523,,,
7604,4861,,,
7605,8716,,,
7606,1002,,,
7607,4701,,,
7608,5888,,,
7609,2926,,,
7610,3514,,,
7611,7203,,,
7612,3858,,,
7613,469,,,
